,Word,Frequency,artist
26,schwöre,2,weekend
27,gar,2,weekend
28,dicka,2,weekend
29,halt,2,weekend
30,fresse,2,weekend
31,jaynbeat,1,weekend
32,beattag,1,weekend
33,nutten,1,weekend
34,erzähl,1,weekend
35,schmier,1,weekend
36,koka,1,weekend
37,zähne,1,weekend
38,schmerzen,1,weekend
39,heulen,1,weekend
40,wimmern,1,weekend
41,brüder,1,weekend
42,herzen,1,weekend
43,brechen,1,weekend
44,ficken,1,weekend
45,scherzen,1,weekend
46,hah,1,weekend
47,leder,1,weekend
48,gerste,1,weekend
49,vernünftig,1,weekend
0,digga,8,miss platnum
1,fünfzig,8,miss platnum
2,runter,8,miss platnum
3,luka,4,miss platnum
4,meter,4,miss platnum
5,fall,4,miss platnum
6,nachts,4,miss platnum
7,henny,4,miss platnum
8,mund,4,miss platnum
9,hotel,4,miss platnum
10,schlampe,4,miss platnum
11,nix,4,miss platnum
12,drunter,4,miss platnum
13,klunker,4,miss platnum
14,baoh,4,miss platnum
15,kante,3,miss platnum
16,mann,3,miss platnum
17,problemkindmukke,2,miss platnum
18,alter,2,miss platnum
19,ner,2,miss platnum
20,hohen,2,miss platnum
21,geschmissen,2,miss platnum
22,rrah,2,miss platnum
23,bridge,2,miss platnum
24,geheult,2,miss platnum
25,zahnschmerzen,2,miss platnum
26,schwöre,2,miss platnum
27,gar,2,miss platnum
28,dicka,2,miss platnum
29,halt,2,miss platnum
30,fresse,2,miss platnum
31,jaynbeat,1,miss platnum
32,beattag,1,miss platnum
33,nutten,1,miss platnum
34,erzähl,1,miss platnum
35,schmier,1,miss platnum
36,koka,1,miss platnum
37,zähne,1,miss platnum
38,schmerzen,1,miss platnum
39,heulen,1,miss platnum
40,wimmern,1,miss platnum
41,brüder,1,miss platnum
42,herzen,1,miss platnum
43,brechen,1,miss platnum
44,ficken,1,miss platnum
45,scherzen,1,miss platnum
46,hah,1,miss platnum
47,leder,1,miss platnum
48,gerste,1,miss platnum
49,vernünftig,1,miss platnum
0,digga,8,seeed
1,fünfzig,8,seeed
2,runter,8,seeed
3,luka,4,seeed
4,meter,4,seeed
5,fall,4,seeed
6,nachts,4,seeed
7,henny,4,seeed
8,mund,4,seeed
9,hotel,4,seeed
10,schlampe,4,seeed
11,nix,4,seeed
12,drunter,4,seeed
13,klunker,4,seeed
14,baoh,4,seeed
15,kante,3,seeed
16,mann,3,seeed
17,problemkindmukke,2,seeed
18,alter,2,seeed
19,ner,2,seeed
20,hohen,2,seeed
21,geschmissen,2,seeed
22,rrah,2,seeed
23,bridge,2,seeed
24,geheult,2,seeed
25,zahnschmerzen,2,seeed
26,schwöre,2,seeed
27,gar,2,seeed
28,dicka,2,seeed
29,halt,2,seeed
30,fresse,2,seeed
31,jaynbeat,1,seeed
32,beattag,1,seeed
33,nutten,1,seeed
34,erzähl,1,seeed
35,schmier,1,seeed
36,koka,1,seeed
37,zähne,1,seeed
38,schmerzen,1,seeed
39,heulen,1,seeed
40,wimmern,1,seeed
41,brüder,1,seeed
42,herzen,1,seeed
43,brechen,1,seeed
44,ficken,1,seeed
45,scherzen,1,seeed
46,hah,1,seeed
47,leder,1,seeed
48,gerste,1,seeed
49,vernünftig,1,seeed
0,digga,8,snoop lion
1,fünfzig,8,snoop lion
2,runter,8,snoop lion
3,luka,4,snoop lion
4,meter,4,snoop lion
5,fall,4,snoop lion
6,nachts,4,snoop lion
7,henny,4,snoop lion
8,mund,4,snoop lion
9,hotel,4,snoop lion
10,schlampe,4,snoop lion
11,nix,4,snoop lion
12,drunter,4,snoop lion
13,klunker,4,snoop lion
14,baoh,4,snoop lion
15,kante,3,snoop lion
16,mann,3,snoop lion
17,problemkindmukke,2,snoop lion
18,alter,2,snoop lion
19,ner,2,snoop lion
20,hohen,2,snoop lion
21,geschmissen,2,snoop lion
22,rrah,2,snoop lion
23,bridge,2,snoop lion
24,geheult,2,snoop lion
25,zahnschmerzen,2,snoop lion
26,schwöre,2,snoop lion
27,gar,2,snoop lion
28,dicka,2,snoop lion
29,halt,2,snoop lion
30,fresse,2,snoop lion
31,jaynbeat,1,snoop lion
32,beattag,1,snoop lion
33,nutten,1,snoop lion
34,erzähl,1,snoop lion
35,schmier,1,snoop lion
36,koka,1,snoop lion
37,zähne,1,snoop lion
38,schmerzen,1,snoop lion
39,heulen,1,snoop lion
40,wimmern,1,snoop lion
41,brüder,1,snoop lion
42,herzen,1,snoop lion
43,brechen,1,snoop lion
44,ficken,1,snoop lion
45,scherzen,1,snoop lion
46,hah,1,snoop lion
47,leder,1,snoop lion
48,gerste,1,snoop lion
49,vernünftig,1,snoop lion
0,digga,8,zara larsson
1,fünfzig,8,zara larsson
2,runter,8,zara larsson
3,luka,4,zara larsson
4,meter,4,zara larsson
5,fall,4,zara larsson
6,nachts,4,zara larsson
7,henny,4,zara larsson
8,mund,4,zara larsson
9,hotel,4,zara larsson
10,schlampe,4,zara larsson
11,nix,4,zara larsson
12,drunter,4,zara larsson
13,klunker,4,zara larsson
14,baoh,4,zara larsson
15,kante,3,zara larsson
16,mann,3,zara larsson
17,problemkindmukke,2,zara larsson
18,alter,2,zara larsson
19,ner,2,zara larsson
20,hohen,2,zara larsson
21,geschmissen,2,zara larsson
22,rrah,2,zara larsson
23,bridge,2,zara larsson
24,geheult,2,zara larsson
25,zahnschmerzen,2,zara larsson
26,schwöre,2,zara larsson
27,gar,2,zara larsson
28,dicka,2,zara larsson
29,halt,2,zara larsson
30,fresse,2,zara larsson
31,jaynbeat,1,zara larsson
32,beattag,1,zara larsson
33,nutten,1,zara larsson
34,erzähl,1,zara larsson
35,schmier,1,zara larsson
36,koka,1,zara larsson
37,zähne,1,zara larsson
38,schmerzen,1,zara larsson
39,heulen,1,zara larsson
40,wimmern,1,zara larsson
41,brüder,1,zara larsson
42,herzen,1,zara larsson
43,brechen,1,zara larsson
44,ficken,1,zara larsson
45,scherzen,1,zara larsson
46,hah,1,zara larsson
47,leder,1,zara larsson
48,gerste,1,zara larsson
49,vernünftig,1,zara larsson
0,digga,8,doja cat
1,fünfzig,8,doja cat
2,runter,8,doja cat
3,luka,4,doja cat
4,meter,4,doja cat
5,fall,4,doja cat
6,nachts,4,doja cat
7,henny,4,doja cat
8,mund,4,doja cat
9,hotel,4,doja cat
10,schlampe,4,doja cat
11,nix,4,doja cat
12,drunter,4,doja cat
13,klunker,4,doja cat
14,baoh,4,doja cat
15,kante,3,doja cat
16,mann,3,doja cat
17,problemkindmukke,2,doja cat
18,alter,2,doja cat
19,ner,2,doja cat
20,hohen,2,doja cat
21,geschmissen,2,doja cat
22,rrah,2,doja cat
23,bridge,2,doja cat
24,geheult,2,doja cat
25,zahnschmerzen,2,doja cat
26,schwöre,2,doja cat
27,gar,2,doja cat
28,dicka,2,doja cat
29,halt,2,doja cat
30,fresse,2,doja cat
31,jaynbeat,1,doja cat
32,beattag,1,doja cat
33,nutten,1,doja cat
34,erzähl,1,doja cat
35,schmier,1,doja cat
36,koka,1,doja cat
37,zähne,1,doja cat
38,schmerzen,1,doja cat
39,heulen,1,doja cat
40,wimmern,1,doja cat
41,brüder,1,doja cat
42,herzen,1,doja cat
43,brechen,1,doja cat
44,ficken,1,doja cat
45,scherzen,1,doja cat
46,hah,1,doja cat
47,leder,1,doja cat
48,gerste,1,doja cat
49,vernünftig,1,doja cat
0,digga,8,badmómzjay
1,fünfzig,8,badmómzjay
2,runter,8,badmómzjay
3,luka,4,badmómzjay
4,meter,4,badmómzjay
5,fall,4,badmómzjay
6,nachts,4,badmómzjay
7,henny,4,badmómzjay
8,mund,4,badmómzjay
9,hotel,4,badmómzjay
10,schlampe,4,badmómzjay
11,nix,4,badmómzjay
12,drunter,4,badmómzjay
13,klunker,4,badmómzjay
14,baoh,4,badmómzjay
15,kante,3,badmómzjay
16,mann,3,badmómzjay
17,problemkindmukke,2,badmómzjay
18,alter,2,badmómzjay
19,ner,2,badmómzjay
20,hohen,2,badmómzjay
21,geschmissen,2,badmómzjay
22,rrah,2,badmómzjay
23,bridge,2,badmómzjay
24,geheult,2,badmómzjay
25,zahnschmerzen,2,badmómzjay
26,schwöre,2,badmómzjay
27,gar,2,badmómzjay
28,dicka,2,badmómzjay
29,halt,2,badmómzjay
30,fresse,2,badmómzjay
31,jaynbeat,1,badmómzjay
32,beattag,1,badmómzjay
33,nutten,1,badmómzjay
34,erzähl,1,badmómzjay
35,schmier,1,badmómzjay
36,koka,1,badmómzjay
37,zähne,1,badmómzjay
38,schmerzen,1,badmómzjay
39,heulen,1,badmómzjay
40,wimmern,1,badmómzjay
41,brüder,1,badmómzjay
42,herzen,1,badmómzjay
43,brechen,1,badmómzjay
44,ficken,1,badmómzjay
45,scherzen,1,badmómzjay
46,hah,1,badmómzjay
47,leder,1,badmómzjay
48,gerste,1,badmómzjay
49,vernünftig,1,badmómzjay
0,digga,8,drake
1,fünfzig,8,drake
2,runter,8,drake
3,luka,4,drake
4,meter,4,drake
5,fall,4,drake
6,nachts,4,drake
7,henny,4,drake
8,mund,4,drake
9,hotel,4,drake
10,schlampe,4,drake
11,nix,4,drake
12,drunter,4,drake
13,klunker,4,drake
14,baoh,4,drake
15,kante,3,drake
16,mann,3,drake
17,problemkindmukke,2,drake
18,alter,2,drake
19,ner,2,drake
20,hohen,2,drake
21,geschmissen,2,drake
22,rrah,2,drake
23,bridge,2,drake
24,geheult,2,drake
25,zahnschmerzen,2,drake
26,schwöre,2,drake
27,gar,2,drake
28,dicka,2,drake
29,halt,2,drake
30,fresse,2,drake
31,jaynbeat,1,drake
32,beattag,1,drake
33,nutten,1,drake
34,erzähl,1,drake
35,schmier,1,drake
36,koka,1,drake
37,zähne,1,drake
38,schmerzen,1,drake
39,heulen,1,drake
40,wimmern,1,drake
41,brüder,1,drake
42,herzen,1,drake
43,brechen,1,drake
44,ficken,1,drake
45,scherzen,1,drake
46,hah,1,drake
47,leder,1,drake
48,gerste,1,drake
49,vernünftig,1,drake
0,digga,8,mischa daniels
1,fünfzig,8,mischa daniels
2,runter,8,mischa daniels
3,luka,4,mischa daniels
4,meter,4,mischa daniels
5,fall,4,mischa daniels
6,nachts,4,mischa daniels
7,henny,4,mischa daniels
8,mund,4,mischa daniels
9,hotel,4,mischa daniels
10,schlampe,4,mischa daniels
11,nix,4,mischa daniels
12,drunter,4,mischa daniels
13,klunker,4,mischa daniels
14,baoh,4,mischa daniels
15,kante,3,mischa daniels
16,mann,3,mischa daniels
17,problemkindmukke,2,mischa daniels
18,alter,2,mischa daniels
19,ner,2,mischa daniels
20,hohen,2,mischa daniels
21,geschmissen,2,mischa daniels
22,rrah,2,mischa daniels
23,bridge,2,mischa daniels
24,geheult,2,mischa daniels
25,zahnschmerzen,2,mischa daniels
26,schwöre,2,mischa daniels
27,gar,2,mischa daniels
28,dicka,2,mischa daniels
29,halt,2,mischa daniels
30,fresse,2,mischa daniels
31,jaynbeat,1,mischa daniels
32,beattag,1,mischa daniels
33,nutten,1,mischa daniels
34,erzähl,1,mischa daniels
35,schmier,1,mischa daniels
36,koka,1,mischa daniels
37,zähne,1,mischa daniels
38,schmerzen,1,mischa daniels
39,heulen,1,mischa daniels
40,wimmern,1,mischa daniels
41,brüder,1,mischa daniels
42,herzen,1,mischa daniels
43,brechen,1,mischa daniels
44,ficken,1,mischa daniels
45,scherzen,1,mischa daniels
46,hah,1,mischa daniels
47,leder,1,mischa daniels
48,gerste,1,mischa daniels
49,vernünftig,1,mischa daniels
0,digga,8,joker bra
1,fünfzig,8,joker bra
2,runter,8,joker bra
3,luka,4,joker bra
4,meter,4,joker bra
5,fall,4,joker bra
6,nachts,4,joker bra
7,henny,4,joker bra
8,mund,4,joker bra
9,hotel,4,joker bra
10,schlampe,4,joker bra
11,nix,4,joker bra
12,drunter,4,joker bra
13,klunker,4,joker bra
14,baoh,4,joker bra
15,kante,3,joker bra
16,mann,3,joker bra
17,problemkindmukke,2,joker bra
18,alter,2,joker bra
19,ner,2,joker bra
20,hohen,2,joker bra
21,geschmissen,2,joker bra
22,rrah,2,joker bra
23,bridge,2,joker bra
24,geheult,2,joker bra
25,zahnschmerzen,2,joker bra
26,schwöre,2,joker bra
27,gar,2,joker bra
28,dicka,2,joker bra
29,halt,2,joker bra
30,fresse,2,joker bra
31,jaynbeat,1,joker bra
32,beattag,1,joker bra
33,nutten,1,joker bra
34,erzähl,1,joker bra
35,schmier,1,joker bra
36,koka,1,joker bra
37,zähne,1,joker bra
38,schmerzen,1,joker bra
39,heulen,1,joker bra
40,wimmern,1,joker bra
41,brüder,1,joker bra
42,herzen,1,joker bra
43,brechen,1,joker bra
44,ficken,1,joker bra
45,scherzen,1,joker bra
46,hah,1,joker bra
47,leder,1,joker bra
48,gerste,1,joker bra
49,vernünftig,1,joker bra
0,digga,8,dj khaled
1,fünfzig,8,dj khaled
2,runter,8,dj khaled
3,luka,4,dj khaled
4,meter,4,dj khaled
5,fall,4,dj khaled
6,nachts,4,dj khaled
7,henny,4,dj khaled
8,mund,4,dj khaled
9,hotel,4,dj khaled
10,schlampe,4,dj khaled
11,nix,4,dj khaled
12,drunter,4,dj khaled
13,klunker,4,dj khaled
14,baoh,4,dj khaled
15,kante,3,dj khaled
16,mann,3,dj khaled
17,problemkindmukke,2,dj khaled
18,alter,2,dj khaled
19,ner,2,dj khaled
20,hohen,2,dj khaled
21,geschmissen,2,dj khaled
22,rrah,2,dj khaled
23,bridge,2,dj khaled
24,geheult,2,dj khaled
25,zahnschmerzen,2,dj khaled
26,schwöre,2,dj khaled
27,gar,2,dj khaled
28,dicka,2,dj khaled
29,halt,2,dj khaled
30,fresse,2,dj khaled
31,jaynbeat,1,dj khaled
32,beattag,1,dj khaled
33,nutten,1,dj khaled
34,erzähl,1,dj khaled
35,schmier,1,dj khaled
36,koka,1,dj khaled
37,zähne,1,dj khaled
38,schmerzen,1,dj khaled
39,heulen,1,dj khaled
40,wimmern,1,dj khaled
41,brüder,1,dj khaled
42,herzen,1,dj khaled
43,brechen,1,dj khaled
44,ficken,1,dj khaled
45,scherzen,1,dj khaled
46,hah,1,dj khaled
47,leder,1,dj khaled
48,gerste,1,dj khaled
49,vernünftig,1,dj khaled
0,digga,8,manuellsen
1,fünfzig,8,manuellsen
2,runter,8,manuellsen
3,luka,4,manuellsen
4,meter,4,manuellsen
5,fall,4,manuellsen
6,nachts,4,manuellsen
7,henny,4,manuellsen
8,mund,4,manuellsen
9,hotel,4,manuellsen
10,schlampe,4,manuellsen
11,nix,4,manuellsen
12,drunter,4,manuellsen
13,klunker,4,manuellsen
14,baoh,4,manuellsen
15,kante,3,manuellsen
16,mann,3,manuellsen
17,problemkindmukke,2,manuellsen
18,alter,2,manuellsen
19,ner,2,manuellsen
20,hohen,2,manuellsen
21,geschmissen,2,manuellsen
22,rrah,2,manuellsen
23,bridge,2,manuellsen
24,geheult,2,manuellsen
25,zahnschmerzen,2,manuellsen
26,schwöre,2,manuellsen
27,gar,2,manuellsen
28,dicka,2,manuellsen
29,halt,2,manuellsen
30,fresse,2,manuellsen
31,jaynbeat,1,manuellsen
32,beattag,1,manuellsen
33,nutten,1,manuellsen
34,erzähl,1,manuellsen
35,schmier,1,manuellsen
36,koka,1,manuellsen
37,zähne,1,manuellsen
38,schmerzen,1,manuellsen
39,heulen,1,manuellsen
40,wimmern,1,manuellsen
41,brüder,1,manuellsen
42,herzen,1,manuellsen
43,brechen,1,manuellsen
44,ficken,1,manuellsen
45,scherzen,1,manuellsen
46,hah,1,manuellsen
47,leder,1,manuellsen
48,gerste,1,manuellsen
49,vernünftig,1,manuellsen
0,digga,8,faroon
1,fünfzig,8,faroon
2,runter,8,faroon
3,luka,4,faroon
4,meter,4,faroon
5,fall,4,faroon
6,nachts,4,faroon
7,henny,4,faroon
8,mund,4,faroon
9,hotel,4,faroon
10,schlampe,4,faroon
11,nix,4,faroon
12,drunter,4,faroon
13,klunker,4,faroon
14,baoh,4,faroon
15,kante,3,faroon
16,mann,3,faroon
17,problemkindmukke,2,faroon
18,alter,2,faroon
19,ner,2,faroon
20,hohen,2,faroon
21,geschmissen,2,faroon
22,rrah,2,faroon
23,bridge,2,faroon
24,geheult,2,faroon
25,zahnschmerzen,2,faroon
26,schwöre,2,faroon
27,gar,2,faroon
28,dicka,2,faroon
29,halt,2,faroon
30,fresse,2,faroon
31,jaynbeat,1,faroon
32,beattag,1,faroon
33,nutten,1,faroon
34,erzähl,1,faroon
35,schmier,1,faroon
36,koka,1,faroon
37,zähne,1,faroon
38,schmerzen,1,faroon
39,heulen,1,faroon
40,wimmern,1,faroon
41,brüder,1,faroon
42,herzen,1,faroon
43,brechen,1,faroon
44,ficken,1,faroon
45,scherzen,1,faroon
46,hah,1,faroon
47,leder,1,faroon
48,gerste,1,faroon
49,vernünftig,1,faroon
0,digga,8,big toe
1,fünfzig,8,big toe
2,runter,8,big toe
3,luka,4,big toe
4,meter,4,big toe
5,fall,4,big toe
6,nachts,4,big toe
7,henny,4,big toe
8,mund,4,big toe
9,hotel,4,big toe
10,schlampe,4,big toe
11,nix,4,big toe
12,drunter,4,big toe
13,klunker,4,big toe
14,baoh,4,big toe
15,kante,3,big toe
16,mann,3,big toe
17,problemkindmukke,2,big toe
18,alter,2,big toe
19,ner,2,big toe
20,hohen,2,big toe
21,geschmissen,2,big toe
22,rrah,2,big toe
23,bridge,2,big toe
24,geheult,2,big toe
25,zahnschmerzen,2,big toe
26,schwöre,2,big toe
27,gar,2,big toe
28,dicka,2,big toe
29,halt,2,big toe
30,fresse,2,big toe
31,jaynbeat,1,big toe
32,beattag,1,big toe
33,nutten,1,big toe
34,erzähl,1,big toe
35,schmier,1,big toe
36,koka,1,big toe
37,zähne,1,big toe
38,schmerzen,1,big toe
39,heulen,1,big toe
40,wimmern,1,big toe
41,brüder,1,big toe
42,herzen,1,big toe
43,brechen,1,big toe
44,ficken,1,big toe
45,scherzen,1,big toe
46,hah,1,big toe
47,leder,1,big toe
48,gerste,1,big toe
49,vernünftig,1,big toe
0,digga,8,dat adam
1,fünfzig,8,dat adam
2,runter,8,dat adam
3,luka,4,dat adam
4,meter,4,dat adam
5,fall,4,dat adam
6,nachts,4,dat adam
7,henny,4,dat adam
8,mund,4,dat adam
9,hotel,4,dat adam
10,schlampe,4,dat adam
11,nix,4,dat adam
12,drunter,4,dat adam
13,klunker,4,dat adam
14,baoh,4,dat adam
15,kante,3,dat adam
16,mann,3,dat adam
17,problemkindmukke,2,dat adam
18,alter,2,dat adam
19,ner,2,dat adam
20,hohen,2,dat adam
21,geschmissen,2,dat adam
22,rrah,2,dat adam
23,bridge,2,dat adam
24,geheult,2,dat adam
25,zahnschmerzen,2,dat adam
26,schwöre,2,dat adam
27,gar,2,dat adam
28,dicka,2,dat adam
29,halt,2,dat adam
30,fresse,2,dat adam
31,jaynbeat,1,dat adam
32,beattag,1,dat adam
33,nutten,1,dat adam
34,erzähl,1,dat adam
35,schmier,1,dat adam
36,koka,1,dat adam
37,zähne,1,dat adam
38,schmerzen,1,dat adam
39,heulen,1,dat adam
40,wimmern,1,dat adam
41,brüder,1,dat adam
42,herzen,1,dat adam
43,brechen,1,dat adam
44,ficken,1,dat adam
45,scherzen,1,dat adam
46,hah,1,dat adam
47,leder,1,dat adam
48,gerste,1,dat adam
49,vernünftig,1,dat adam
0,digga,8,moe phoenix
1,fünfzig,8,moe phoenix
2,runter,8,moe phoenix
3,luka,4,moe phoenix
4,meter,4,moe phoenix
5,fall,4,moe phoenix
6,nachts,4,moe phoenix
7,henny,4,moe phoenix
8,mund,4,moe phoenix
9,hotel,4,moe phoenix
10,schlampe,4,moe phoenix
11,nix,4,moe phoenix
12,drunter,4,moe phoenix
13,klunker,4,moe phoenix
14,baoh,4,moe phoenix
15,kante,3,moe phoenix
16,mann,3,moe phoenix
17,problemkindmukke,2,moe phoenix
18,alter,2,moe phoenix
19,ner,2,moe phoenix
20,hohen,2,moe phoenix
21,geschmissen,2,moe phoenix
22,rrah,2,moe phoenix
23,bridge,2,moe phoenix
24,geheult,2,moe phoenix
25,zahnschmerzen,2,moe phoenix
26,schwöre,2,moe phoenix
27,gar,2,moe phoenix
28,dicka,2,moe phoenix
29,halt,2,moe phoenix
30,fresse,2,moe phoenix
31,jaynbeat,1,moe phoenix
32,beattag,1,moe phoenix
33,nutten,1,moe phoenix
34,erzähl,1,moe phoenix
35,schmier,1,moe phoenix
36,koka,1,moe phoenix
37,zähne,1,moe phoenix
38,schmerzen,1,moe phoenix
39,heulen,1,moe phoenix
40,wimmern,1,moe phoenix
41,brüder,1,moe phoenix
42,herzen,1,moe phoenix
43,brechen,1,moe phoenix
44,ficken,1,moe phoenix
45,scherzen,1,moe phoenix
46,hah,1,moe phoenix
47,leder,1,moe phoenix
48,gerste,1,moe phoenix
49,vernünftig,1,moe phoenix
0,digga,8,kollegah und majoe
1,fünfzig,8,kollegah und majoe
2,runter,8,kollegah und majoe
3,luka,4,kollegah und majoe
4,meter,4,kollegah und majoe
5,fall,4,kollegah und majoe
6,nachts,4,kollegah und majoe
7,henny,4,kollegah und majoe
8,mund,4,kollegah und majoe
9,hotel,4,kollegah und majoe
10,schlampe,4,kollegah und majoe
11,nix,4,kollegah und majoe
12,drunter,4,kollegah und majoe
13,klunker,4,kollegah und majoe
14,baoh,4,kollegah und majoe
15,kante,3,kollegah und majoe
16,mann,3,kollegah und majoe
17,problemkindmukke,2,kollegah und majoe
18,alter,2,kollegah und majoe
19,ner,2,kollegah und majoe
20,hohen,2,kollegah und majoe
21,geschmissen,2,kollegah und majoe
22,rrah,2,kollegah und majoe
23,bridge,2,kollegah und majoe
24,geheult,2,kollegah und majoe
25,zahnschmerzen,2,kollegah und majoe
26,schwöre,2,kollegah und majoe
27,gar,2,kollegah und majoe
28,dicka,2,kollegah und majoe
29,halt,2,kollegah und majoe
30,fresse,2,kollegah und majoe
31,jaynbeat,1,kollegah und majoe
32,beattag,1,kollegah und majoe
33,nutten,1,kollegah und majoe
34,erzähl,1,kollegah und majoe
35,schmier,1,kollegah und majoe
36,koka,1,kollegah und majoe
37,zähne,1,kollegah und majoe
38,schmerzen,1,kollegah und majoe
39,heulen,1,kollegah und majoe
40,wimmern,1,kollegah und majoe
41,brüder,1,kollegah und majoe
42,herzen,1,kollegah und majoe
43,brechen,1,kollegah und majoe
44,ficken,1,kollegah und majoe
45,scherzen,1,kollegah und majoe
46,hah,1,kollegah und majoe
47,leder,1,kollegah und majoe
48,gerste,1,kollegah und majoe
49,vernünftig,1,kollegah und majoe
0,digga,8,xavier naidoo
1,fünfzig,8,xavier naidoo
2,runter,8,xavier naidoo
3,luka,4,xavier naidoo
4,meter,4,xavier naidoo
5,fall,4,xavier naidoo
6,nachts,4,xavier naidoo
7,henny,4,xavier naidoo
8,mund,4,xavier naidoo
9,hotel,4,xavier naidoo
10,schlampe,4,xavier naidoo
11,nix,4,xavier naidoo
12,drunter,4,xavier naidoo
13,klunker,4,xavier naidoo
14,baoh,4,xavier naidoo
15,kante,3,xavier naidoo
16,mann,3,xavier naidoo
17,problemkindmukke,2,xavier naidoo
18,alter,2,xavier naidoo
19,ner,2,xavier naidoo
20,hohen,2,xavier naidoo
21,geschmissen,2,xavier naidoo
22,rrah,2,xavier naidoo
23,bridge,2,xavier naidoo
24,geheult,2,xavier naidoo
25,zahnschmerzen,2,xavier naidoo
26,schwöre,2,xavier naidoo
27,gar,2,xavier naidoo
28,dicka,2,xavier naidoo
29,halt,2,xavier naidoo
30,fresse,2,xavier naidoo
31,jaynbeat,1,xavier naidoo
32,beattag,1,xavier naidoo
33,nutten,1,xavier naidoo
34,erzähl,1,xavier naidoo
35,schmier,1,xavier naidoo
36,koka,1,xavier naidoo
37,zähne,1,xavier naidoo
38,schmerzen,1,xavier naidoo
39,heulen,1,xavier naidoo
40,wimmern,1,xavier naidoo
41,brüder,1,xavier naidoo
42,herzen,1,xavier naidoo
43,brechen,1,xavier naidoo
44,ficken,1,xavier naidoo
45,scherzen,1,xavier naidoo
46,hah,1,xavier naidoo
47,leder,1,xavier naidoo
48,gerste,1,xavier naidoo
49,vernünftig,1,xavier naidoo
0,digga,8,jean-michel aweh
1,fünfzig,8,jean-michel aweh
2,runter,8,jean-michel aweh
3,luka,4,jean-michel aweh
4,meter,4,jean-michel aweh
5,fall,4,jean-michel aweh
6,nachts,4,jean-michel aweh
7,henny,4,jean-michel aweh
8,mund,4,jean-michel aweh
9,hotel,4,jean-michel aweh
10,schlampe,4,jean-michel aweh
11,nix,4,jean-michel aweh
12,drunter,4,jean-michel aweh
13,klunker,4,jean-michel aweh
14,baoh,4,jean-michel aweh
15,kante,3,jean-michel aweh
16,mann,3,jean-michel aweh
17,problemkindmukke,2,jean-michel aweh
18,alter,2,jean-michel aweh
19,ner,2,jean-michel aweh
20,hohen,2,jean-michel aweh
21,geschmissen,2,jean-michel aweh
22,rrah,2,jean-michel aweh
23,bridge,2,jean-michel aweh
24,geheult,2,jean-michel aweh
25,zahnschmerzen,2,jean-michel aweh
26,schwöre,2,jean-michel aweh
27,gar,2,jean-michel aweh
28,dicka,2,jean-michel aweh
29,halt,2,jean-michel aweh
30,fresse,2,jean-michel aweh
31,jaynbeat,1,jean-michel aweh
32,beattag,1,jean-michel aweh
33,nutten,1,jean-michel aweh
34,erzähl,1,jean-michel aweh
35,schmier,1,jean-michel aweh
36,koka,1,jean-michel aweh
37,zähne,1,jean-michel aweh
38,schmerzen,1,jean-michel aweh
39,heulen,1,jean-michel aweh
40,wimmern,1,jean-michel aweh
41,brüder,1,jean-michel aweh
42,herzen,1,jean-michel aweh
43,brechen,1,jean-michel aweh
44,ficken,1,jean-michel aweh
45,scherzen,1,jean-michel aweh
46,hah,1,jean-michel aweh
47,leder,1,jean-michel aweh
48,gerste,1,jean-michel aweh
49,vernünftig,1,jean-michel aweh
0,digga,8,lucio101
1,fünfzig,8,lucio101
2,runter,8,lucio101
3,luka,4,lucio101
4,meter,4,lucio101
5,fall,4,lucio101
6,nachts,4,lucio101
7,henny,4,lucio101
8,mund,4,lucio101
9,hotel,4,lucio101
10,schlampe,4,lucio101
11,nix,4,lucio101
12,drunter,4,lucio101
13,klunker,4,lucio101
14,baoh,4,lucio101
15,kante,3,lucio101
16,mann,3,lucio101
17,problemkindmukke,2,lucio101
18,alter,2,lucio101
19,ner,2,lucio101
20,hohen,2,lucio101
21,geschmissen,2,lucio101
22,rrah,2,lucio101
23,bridge,2,lucio101
24,geheult,2,lucio101
25,zahnschmerzen,2,lucio101
26,schwöre,2,lucio101
27,gar,2,lucio101
28,dicka,2,lucio101
29,halt,2,lucio101
30,fresse,2,lucio101
31,jaynbeat,1,lucio101
32,beattag,1,lucio101
33,nutten,1,lucio101
34,erzähl,1,lucio101
35,schmier,1,lucio101
36,koka,1,lucio101
37,zähne,1,lucio101
38,schmerzen,1,lucio101
39,heulen,1,lucio101
40,wimmern,1,lucio101
41,brüder,1,lucio101
42,herzen,1,lucio101
43,brechen,1,lucio101
44,ficken,1,lucio101
45,scherzen,1,lucio101
46,hah,1,lucio101
47,leder,1,lucio101
48,gerste,1,lucio101
49,vernünftig,1,lucio101
0,digga,8,mortel + bonez mc
1,fünfzig,8,mortel + bonez mc
2,runter,8,mortel + bonez mc
3,luka,4,mortel + bonez mc
4,meter,4,mortel + bonez mc
5,fall,4,mortel + bonez mc
6,nachts,4,mortel + bonez mc
7,henny,4,mortel + bonez mc
8,mund,4,mortel + bonez mc
